Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy
CUST_P4M1R8,PROD_PV3QZA,TRANS_0R9VWV,2,124.73,Home,89,South America,0.15,2037.1,2021-05-21,2023-11-11,Winter,Evening,Discount
CUST_K5HMY8,PROD_59UEAW,TRANS_9YN5A6,2,80.65,Electronics,75,Asia,0.65,5057.81,2021-08-31,2023-12-21,Summer,Morning,Discount
CUST_JZCHXY,PROD_DYU2GN,TRANS_I2DCTC,14,130.33,Sports,64,Asia,0.34,1455.2,2021-11-15,2023-05-23,Summer,Evening,Email Campaign
CUST_63WFPJ,PROD_BDN77U,TRANS_OJQT5E,6,58.04,Home,29,Asia,0.09,7682.12,2021-09-03,2023-02-20,Winter,Evening,Loyalty Program
CUST_O92C26,PROD_L2IP0N,TRANS_H19J8X,1,116.24,Clothing,45,South America,0.48,1490.1,2021-12-20,2023-02-19,Summer,Morning,Email Campaign
CUST_GW08BE,PROD_PPM5OL,TRANS_E1QAP6,19,34.39,Home,46,North America,0.54,5763.86,2020-05-22,2023-06-10,Winter,Afternoon,Discount
CUST_ORNC1F,PROD_ZBWBES,TRANS_Z4QOEB,17,33.63,Sports,82,Asia,0.63,8958.59,2020-07-10,2023-03-20,Spring,Evening,Email Campaign
CUST_NP1K5Z,PROD_MGFS7L,TRANS_R1FYAM,10,96.19,Sports,28,Europe,0.28,6620.87,2021-08-20,2023-06-07,Summer,Morning,Discount
CUST_WGPDV3,PROD_RTLVX2,TRANS_QFTRFG,11,166.67,Sports,44,Europe,0.95,7843.82,2021-10-14,2023-08-03,Winter,Evening,Loyalty Program
CUST_QO06DS,PROD_QQ5DWH,TRANS_B6RIRV,14,54.75,Clothing,31,Europe,0.64,4102.38,2022-07-27,2023-01-19,Spring,Evening,Loyalty Program
CUST_Y4BDUI,PROD_M2QXSY,TRANS_U8MXKT,17,37.23,Electronics,27,South America,0.02,8376.62,2021-12-22,2023-07-31,Fall,Afternoon,Email Campaign
CUST_N4I1EK,PROD_LQT87S,TRANS_Q619M7,7,161.09,Electronics,51,South America,1.0,970.04,2021-10-11,2023-11-03,Winter,Evening,Loyalty Program
CUST_EKOJCW,PROD_9SFUXK,TRANS_FNEIEZ,19,56.9,Electronics,89,Europe,0.9,8770.83,2022-01-19,2023-02-19,Summer,Afternoon,Discount
CUST_R8M0HW,PROD_TBK0DV,TRANS_M9FVNB,16,112.73,Electronics,66,North America,0.95,1834.63,2021-12-20,2023-02-19,Summer,Evening,Email Campaign
CUST_DFSWLL,PROD_6IZ95C,TRANS_3P3L7B,11,186.88,Clothing,81,North America,0.5,7851.47,2020-01-22,2023-06-30,Winter,Morning,Email Campaign
CUST_FNFEMZ,PROD_DEUK0G,TRANS_DKPV3C,8,80.79,Sports,36,Asia,0.02,8072.92,2020-04-23,2023-05-19,Spring,Afternoon,Discount
CUST_9F7RLO,PROD_BQ6ZBO,TRANS_E2MF94,9,159.72,Clothing,9,North America,0.77,1142.56,2020-11-14,2023-07-06,Fall,Morning,Email Campaign
CUST_J2SNY7,PROD_AZM1MV,TRANS_R3S0D1,17,47.39,Sports,73,Asia,0.93,1484.84,2020-11-01,2023-02-12,Summer,Evening,Discount
CUST_WTQVY6,PROD_6V2T5I,TRANS_XJ9NKX,15,76.78,Sports,36,North America,0.49,6456.05,2020-08-29,2023-03-16,Spring,Evening,Discount
CUST_NQV69I,PROD_SXX5R7,TRANS_CN61ZH,1,79.53,Home,48,Europe,0.75,7433.67,2022-06-23,2023-06-05,Winter,Evening,Discount
CUST_LHDEC2,PROD_ORQUXD,TRANS_Y124OG,11,145.2,Electronics,45,Asia,0.11,1929.64,2020-12-13,2023-12-06,Summer,Afternoon,Discount
CUST_CLIW48,PROD_HG67IB,TRANS_XSMRFM,5,175.83,Clothing,66,Europe,0.73,7467.5,2020-03-09,2023-11-30,Fall,Afternoon,Discount
CUST_DDOPB8,PROD_UAEVAF,TRANS_ZF4IE8,17,67.51,Clothing,78,South America,0.04,9317.56,2022-07-02,2023-10-10,Fall,Afternoon,Discount
CUST_8YARC2,PROD_1FSU1A,TRANS_1MG6PM,16,115.6,Electronics,54,South America,0.62,6768.97,2021-11-04,2023-07-17,Fall,Evening,Loyalty Program
CUST_Y4CG8N,PROD_A26PY2,TRANS_A6OOY3,9,104.17,Clothing,58,Asia,0.94,8419.1,2022-04-28,2023-11-08,Winter,Morning,Discount
CUST_IQ2Z1T,PROD_F17ISK,TRANS_F9OHF2,3,36.23,Sports,36,North America,0.51,961.36,2022-09-19,2023-03-25,Winter,Evening,Loyalty Program
CUST_LTHL7D,PROD_JJ5M3Y,TRANS_3SAW3I,3,136.43,Home,19,Asia,0.32,7583.46,2022-06-05,2023-04-14,Fall,Afternoon,Email Campaign
CUST_JQRNJW,PROD_O5STZP,TRANS_QV4N6P,6,103.86,Clothing,81,South America,0.6,1760.49,2020-03-30,2023-01-10,Summer,Afternoon,Email Campaign
CUST_6FU85L,PROD_RYD3NL,TRANS_E7KAJL,6,174.09,Clothing,18,Asia,0.37,1767.39,2021-01-05,2023-10-13,Winter,Afternoon,Email Campaign
CUST_ZDOYJM,PROD_WWJMUC,TRANS_TPRLHS,15,186.94,Sports,12,Europe,0.15,7440.08,2022-01-26,2023-09-09,Fall,Morning,Loyalty Program
CUST_RA3KK8,PROD_IFOUCX,TRANS_2PAKUK,4,138.87,Electronics,20,Europe,0.07,9654.99,2020-07-05,2023-12-12,Fall,Afternoon,Discount
CUST_TTB6BR,PROD_KL7WAU,TRANS_9JMH4W,17,59.32,Sports,7,Europe,0.16,8097.56,2022-02-21,2023-12-01,Spring,Evening,Loyalty Program
CUST_7X95SQ,PROD_IZ68QH,TRANS_DHG5FI,1,160.13,Home,71,South America,0.78,9431.55,2020-11-13,2023-11-09,Winter,Afternoon,Email Campaign
CUST_NIX0ZX,PROD_43IJQE,TRANS_UADHFI,12,67.48,Clothing,55,Asia,0.23,5955.36,2021-08-06,2023-06-06,Summer,Morning,Discount
CUST_TOXVRR,PROD_56XKWW,TRANS_XD5V1X,1,152.99,Home,62,South America,0.19,2884.92,2022-12-01,2023-08-17,Spring,Afternoon,Email Campaign
CUST_P4S3JA,PROD_LMGM3T,TRANS_S0YI9W,16,32.87,Electronics,70,North America,0.15,9382.26,2021-05-03,2023-06-26,Summer,Evening,Discount
CUST_GSGXIK,PROD_90K1W1,TRANS_H8ALD0,2,154.02,Electronics,63,North America,0.65,2074.79,2020-06-28,2023-01-03,Spring,Afternoon,Email Campaign
CUST_IXJ1FP,PROD_9LB37Z,TRANS_JTHJ42,1,103.18,Electronics,53,Asia,0.1,7899.07,2021-09-13,2023-08-10,Winter,Evening,Email Campaign
CUST_QXKOID,PROD_P160K3,TRANS_JRAE5Z,13,42.92,Clothing,27,South America,0.53,5618.46,2022-03-19,2023-12-17,Winter,Morning,Discount
CUST_EYB6EO,PROD_M0484V,TRANS_UIRP3W,17,38.47,Home,89,Europe,0.59,5762.95,2022-06-20,2023-09-12,Winter,Evening,Loyalty Program
CUST_G1ZL2O,PROD_ZKOO0Q,TRANS_ET4Z8U,1,68.8,Electronics,57,North America,0.18,3504.02,2020-04-22,2023-08-11,Winter,Evening,Discount
CUST_7T9CN8,PROD_CUGQY9,TRANS_WLC0K1,6,159.27,Clothing,80,Asia,0.42,4547.45,2021-02-27,2023-10-05,Summer,Morning,Discount
CUST_F2279T,PROD_K3UM6Y,TRANS_GCZ3IK,16,56.8,Clothing,37,Europe,0.9,8796.99,2021-04-05,2023-08-23,Fall,Afternoon,Discount
CUST_1O20Z8,PROD_TQM34W,TRANS_QNXDX6,8,124.11,Electronics,35,Europe,0.89,120.13,2022-01-02,2023-03-22,Summer,Evening,Discount
CUST_3UELVW,PROD_NG3LPD,TRANS_YESSBQ,13,170.95,Sports,22,North America,0.51,1138.56,2021-06-07,2023-09-16,Summer,Afternoon,Email Campaign
CUST_7P2UHA,PROD_3CGOGM,TRANS_LTJNG0,17,43.57,Sports,45,Asia,0.69,8562.38,2022-09-04,2023-01-10,Fall,Morning,Discount
CUST_Y4DR4A,PROD_XWP742,TRANS_FE5QEP,6,160.12,Electronics,55,South America,0.41,3166.98,2021-01-12,2023-11-15,Summer,Evening,Email Campaign
CUST_04GITV,PROD_NOT25X,TRANS_RT8435,1,103.29,Clothing,7,Europe,0.39,2463.71,2020-07-15,2023-03-01,Fall,Afternoon,Discount
CUST_Z6V7XI,PROD_R3VQD3,TRANS_P25W8N,16,66.4,Electronics,25,Europe,0.07,3957.17,2021-12-02,2023-01-21,Fall,Afternoon,Discount
CUST_HT6GBV,PROD_R8O0S9,TRANS_OV8MHO,7,112.57,Clothing,67,North America,0.41,9985.23,2022-12-17,2023-12-08,Summer,Morning,Loyalty Program
CUST_FU7L4S,PROD_3RU0C2,TRANS_ISOERG,7,123.11,Clothing,76,Europe,0.05,1053.95,2021-04-01,2023-01-27,Winter,Evening,Loyalty Program
CUST_YM6I58,PROD_3Q188J,TRANS_ZEMVRL,8,94.62,Electronics,63,South America,0.25,4487.05,2021-02-20,2023-07-17,Spring,Afternoon,Loyalty Program
CUST_9MU75Y,PROD_NGGX5M,TRANS_23NV2O,6,76.05,Sports,22,North America,0.42,6344.81,2021-03-30,2023-07-22,Summer,Evening,Loyalty Program
CUST_TM4F5Z,PROD_49NEUK,TRANS_TZ4NYS,18,140.34,Clothing,29,North America,0.01,3201.08,2021-08-09,2023-12-28,Fall,Evening,Discount
CUST_GC3AHB,PROD_7OTN1H,TRANS_VUW2CP,2,188.99,Clothing,75,Asia,0.02,2939.79,2020-05-30,2023-12-26,Winter,Afternoon,Email Campaign
CUST_27MYS3,PROD_WRKLUN,TRANS_LTPCID,1,172.38,Clothing,83,Europe,0.84,776.75,2021-03-09,2023-07-10,Spring,Morning,Loyalty Program
CUST_R8E9U3,PROD_OVGG54,TRANS_TJO73W,11,85.43,Electronics,28,Asia,0.65,2208.99,2020-01-24,2023-12-27,Fall,Morning,Loyalty Program
CUST_45BG5Y,PROD_BZX6VM,TRANS_F1QWRX,12,104.55,Electronics,43,Asia,0.79,3556.32,2021-07-30,2023-12-28,Fall,Afternoon,Loyalty Program
CUST_HW4ZJS,PROD_2W3Z83,TRANS_CGZ3KV,5,74.37,Electronics,66,Asia,0.37,4953.14,2020-05-06,2023-01-03,Winter,Afternoon,Loyalty Program
CUST_39OIZY,PROD_V1YPXB,TRANS_AFI0A5,10,48.75,Sports,6,North America,0.22,3359.8,2021-11-18,2023-02-02,Winter,Evening,Loyalty Program
CUST_TRAH6X,PROD_BFYS68,TRANS_HTH76I,14,107.36,Home,28,South America,0.4,118.72,2022-08-14,2023-02-28,Spring,Afternoon,Loyalty Program
CUST_KQTZSU,PROD_5A1XEU,TRANS_AJXFPI,2,50.49,Sports,35,South America,0.66,8920.88,2022-04-30,2023-03-23,Spring,Afternoon,Loyalty Program
CUST_1JNRD0,PROD_LCN3EY,TRANS_IHSV42,1,74.68,Sports,10,South America,0.31,2909.64,2022-09-23,2023-04-21,Fall,Morning,Discount
CUST_9TDXAD,PROD_IR7Q96,TRANS_CEKOVI,13,166.55,Clothing,62,Asia,0.06,5211.62,2020-10-21,2023-01-14,Fall,Evening,Loyalty Program
CUST_512IID,PROD_XXMXZL,TRANS_KMGGXO,18,183.76,Home,16,South America,0.96,6348.28,2021-04-27,2023-04-13,Winter,Evening,Email Campaign
CUST_13NYAT,PROD_C4GO4Z,TRANS_84OZZ3,3,33.84,Electronics,58,Europe,0.01,7513.9,2022-08-04,2023-07-01,Summer,Evening,Discount
CUST_EFZY3K,PROD_TMBWHL,TRANS_YXBABG,6,132.77,Electronics,40,Asia,0.06,6535.39,2021-07-22,2023-07-13,Fall,Evening,Loyalty Program
CUST_ZCWWM1,PROD_25IT8T,TRANS_XGCQ9B,14,72.64,Home,53,Europe,0.43,6093.23,2021-12-03,2023-03-25,Summer,Evening,Loyalty Program
CUST_M2VKUX,PROD_60UA6X,TRANS_FNNPMG,19,171.2,Clothing,40,Asia,0.69,5495.69,2021-06-10,2023-10-04,Fall,Afternoon,Loyalty Program
CUST_5P9ST7,PROD_W220D8,TRANS_JLX927,15,171.93,Sports,33,North America,0.68,3058.42,2022-05-15,2023-12-26,Winter,Afternoon,Loyalty Program
CUST_4N74BJ,PROD_OY8L20,TRANS_OPGON3,5,131.63,Sports,65,Asia,0.67,7276.56,2021-07-27,2023-11-15,Fall,Afternoon,Loyalty Program
CUST_8E6QAD,PROD_HBW0TJ,TRANS_I8JWM8,1,155.68,Electronics,11,Europe,0.82,3608.1,2022-12-23,2023-03-18,Winter,Afternoon,Discount
CUST_BGYJEO,PROD_RD08L3,TRANS_5JJNC4,10,58.95,Sports,81,Asia,0.53,5561.29,2020-03-01,2023-10-09,Fall,Evening,Loyalty Program
CUST_86AULU,PROD_CZVJT2,TRANS_6WFGOW,9,119.08,Electronics,76,Europe,0.07,9963.75,2020-08-28,2023-02-17,Spring,Morning,Email Campaign
CUST_5T7GPF,PROD_DVR7AM,TRANS_3DJ8E6,15,161.84,Clothing,21,South America,0.73,298.54,2022-06-26,2023-03-13,Fall,Morning,Discount
CUST_R1RXLZ,PROD_AY57B5,TRANS_0UN9TI,11,183.72,Sports,54,South America,0.02,6163.51,2020-10-07,2023-06-11,Fall,Evening,Loyalty Program
CUST_C5CIPS,PROD_NXNCCR,TRANS_DR1A7A,1,169.99,Sports,53,South America,0.36,8771.01,2020-08-15,2023-02-26,Fall,Morning,Loyalty Program
CUST_IGG6U6,PROD_E64XTD,TRANS_YRG8RH,9,178.78,Sports,9,Europe,0.41,2380.75,2021-03-21,2023-06-12,Winter,Afternoon,Discount
CUST_JQ4XJ7,PROD_BRRSJU,TRANS_ER7EJS,12,140.78,Electronics,19,Europe,0.09,728.93,2021-12-31,2023-06-18,Fall,Morning,Loyalty Program
CUST_NAS593,PROD_18JBDX,TRANS_DD1KSM,5,131.09,Sports,88,North America,0.85,1096.93,2022-04-10,2023-08-10,Winter,Afternoon,Loyalty Program
CUST_LJXPPK,PROD_FNU9BU,TRANS_AN49JO,5,170.89,Sports,6,Asia,0.01,6003.55,2021-06-02,2023-08-30,Fall,Afternoon,Discount
CUST_9H77E9,PROD_JT5WNR,TRANS_XZO6ZF,16,135.56,Electronics,31,South America,0.8,6993.91,2021-03-15,2023-05-25,Spring,Evening,Email Campaign
CUST_JE4LIM,PROD_WRAXM1,TRANS_OD11GF,12,182.63,Sports,18,South America,0.05,3493.59,2022-05-31,2023-01-20,Winter,Afternoon,Discount
CUST_E6FIZD,PROD_DO4KQE,TRANS_61ZYZ6,14,70.49,Sports,87,South America,0.79,9630.67,2020-10-30,2023-04-19,Spring,Evening,Loyalty Program
CUST_YCQ2GN,PROD_K6K4CI,TRANS_KMXR9X,8,173.21,Sports,80,Asia,0.07,9289.96,2021-05-13,2023-05-23,Winter,Morning,Email Campaign
CUST_N07F1D,PROD_HYHIA4,TRANS_0PVN8L,4,75.08,Clothing,51,Asia,0.44,3943.31,2022-08-25,2023-09-08,Summer,Afternoon,Email Campaign
CUST_JOK4W3,PROD_TKIVUC,TRANS_NHPOLW,14,119.56,Sports,20,Europe,0.17,9788.13,2022-05-31,2023-06-11,Spring,Afternoon,Loyalty Program
CUST_PW4CBG,PROD_3PNL4J,TRANS_KYKRPF,5,94.01,Home,20,South America,0.49,2621.77,2022-06-11,2023-10-27,Summer,Morning,Discount
CUST_7R2LG6,PROD_9O7Y3Q,TRANS_MVGDCG,11,49.01,Electronics,70,Asia,0.46,1992.48,2022-11-20,2023-01-04,Winter,Evening,Loyalty Program
CUST_SFA3JB,PROD_0HT2B5,TRANS_7Q66BS,9,110.41,Home,6,North America,0.55,2170.76,2021-06-14,2023-12-05,Spring,Afternoon,Email Campaign
CUST_XL1V78,PROD_6E095K,TRANS_CJO405,11,187.38,Electronics,53,Asia,0.81,8702.23,2020-08-04,2023-02-20,Summer,Evening,Email Campaign
CUST_Q0BQU4,PROD_5E98OS,TRANS_XRW2B1,9,73.18,Home,75,North America,0.88,201.74,2021-08-04,2023-03-08,Winter,Evening,Email Campaign
CUST_D3YN4R,PROD_VPXBFG,TRANS_2YI30F,15,144.0,Sports,74,Europe,0.26,629.41,2020-02-11,2023-07-10,Spring,Morning,Email Campaign
CUST_YHT6J8,PROD_XOTUUP,TRANS_VLPDFR,18,119.16,Electronics,63,Asia,0.21,7906.9,2021-10-05,2023-09-27,Winter,Morning,Loyalty Program
CUST_PRYX1O,PROD_1A6IJW,TRANS_I6R340,18,99.54,Electronics,87,Europe,0.88,165.5,2022-12-23,2023-10-28,Winter,Morning,Discount
CUST_0QZHBE,PROD_F4SEUA,TRANS_TB3L7W,16,86.8,Sports,16,South America,0.18,9653.48,2022-11-01,2023-08-20,Fall,Afternoon,Discount
CUST_7Z98H4,PROD_GQB8T1,TRANS_I8KL9S,2,35.16,Sports,32,Asia,0.2,171.85,2022-07-03,2023-06-25,Spring,Afternoon,Email Campaign
CUST_ASUZ93,PROD_VAA5AV,TRANS_8SU2YJ,10,111.96,Sports,54,North America,0.01,8040.32,2021-05-20,2023-03-13,Summer,Evening,Email Campaign
CUST_QJE7OF,PROD_9D3XYL,TRANS_6SY7PT,15,109.25,Sports,63,South America,0.76,8446.81,2022-04-20,2023-12-30,Winter,Morning,Loyalty Program
CUST_CTNRWS,PROD_9VAZ6D,TRANS_85CD2R,18,77.76,Electronics,14,North America,0.22,5080.87,2021-03-30,2023-02-21,Summer,Morning,Email Campaign
CUST_SVWN2X,PROD_KMZEGA,TRANS_H8SSTU,7,135.55,Electronics,28,Asia,0.88,4628.09,2021-12-20,2023-12-15,Winter,Afternoon,Email Campaign
CUST_3UVXXB,PROD_LIFRQV,TRANS_WALCUF,9,148.55,Clothing,12,Asia,0.72,3176.11,2022-03-16,2023-11-07,Spring,Evening,Discount
CUST_H0FUNO,PROD_5R18W4,TRANS_1D3FRA,11,108.62,Home,72,North America,0.24,502.18,2022-09-20,2023-11-25,Summer,Evening,Loyalty Program
CUST_GDFAY3,PROD_DCGUGK,TRANS_AI8FCF,1,159.92,Clothing,49,North America,0.62,2802.71,2020-09-20,2023-09-10,Winter,Morning,Loyalty Program
CUST_R47QHU,PROD_OWR28T,TRANS_YY6D1X,6,125.16,Home,64,Asia,0.72,312.76,2022-10-26,2023-02-20,Spring,Morning,Email Campaign
CUST_176NMA,PROD_1L7FXC,TRANS_9CH3W1,14,66.25,Clothing,17,Europe,0.79,2417.39,2022-01-27,2023-01-05,Spring,Afternoon,Email Campaign
CUST_JS9AVQ,PROD_NTLCE3,TRANS_JNA4TY,5,120.29,Clothing,28,South America,0.14,4920.59,2021-09-15,2023-09-04,Winter,Afternoon,Email Campaign
CUST_PP5VKD,PROD_HIIEQH,TRANS_DJC0DR,7,166.65,Electronics,67,Asia,0.99,996.95,2021-10-19,2023-12-28,Fall,Morning,Loyalty Program
CUST_OB0Q4F,PROD_TGE0B2,TRANS_0OCN6O,6,21.07,Clothing,60,North America,0.57,1499.95,2022-12-31,2023-04-29,Spring,Morning,Email Campaign
CUST_ZT09HO,PROD_22UYNP,TRANS_EEKLGN,11,89.11,Electronics,82,South America,0.45,816.53,2022-06-05,2023-03-21,Summer,Afternoon,Email Campaign
CUST_U5G2CB,PROD_IYTXR1,TRANS_U4JI6R,17,95.58,Home,30,North America,0.76,6552.99,2022-01-07,2023-04-19,Winter,Evening,Email Campaign
CUST_S5FHY6,PROD_BXTG54,TRANS_PWU24W,15,79.54,Sports,64,Europe,0.72,2914.8,2022-01-08,2023-07-24,Spring,Evening,Loyalty Program
CUST_YTVU86,PROD_BHZVY7,TRANS_ZXKTYA,3,23.42,Clothing,39,Asia,0.29,1669.18,2021-07-16,2023-05-09,Winter,Morning,Discount
CUST_HUCDTR,PROD_5CVU35,TRANS_A2KPRS,2,72.5,Sports,32,Asia,0.58,608.71,2020-09-27,2023-04-03,Winter,Morning,Email Campaign
CUST_6O89DH,PROD_5F2MCA,TRANS_NOOLI2,5,100.92,Electronics,62,North America,0.61,3321.97,2021-02-21,2023-12-28,Winter,Morning,Discount
CUST_80CHK4,PROD_PSM0YM,TRANS_0J7UWL,8,33.37,Electronics,80,Europe,0.2,6078.83,2021-11-21,2023-08-24,Summer,Evening,Loyalty Program
CUST_JUPYKU,PROD_C1RAFS,TRANS_YJHTXR,3,128.88,Home,10,North America,0.96,1572.36,2022-03-13,2023-06-15,Spring,Evening,Discount
CUST_DN15PM,PROD_524UA6,TRANS_669LFO,1,123.72,Home,30,North America,0.36,6094.81,2020-12-23,2023-11-24,Winter,Evening,Email Campaign
CUST_0MZ2ZF,PROD_5NLMM2,TRANS_MD3A77,14,129.2,Home,55,Europe,0.87,100.9,2021-12-28,2023-12-23,Winter,Evening,Loyalty Program
CUST_ZNME6W,PROD_WN147U,TRANS_R0ZQ88,14,40.1,Home,52,Europe,0.22,9450.75,2021-01-05,2023-10-03,Spring,Evening,Email Campaign
CUST_U42MFP,PROD_T4IN56,TRANS_KLHWZ7,19,86.28,Electronics,51,South America,0.94,7261.4,2021-12-29,2023-09-09,Fall,Morning,Loyalty Program
CUST_REWU87,PROD_63VL0Q,TRANS_ZGO1ZZ,18,100.9,Home,70,Europe,0.7,8340.91,2021-01-27,2023-09-09,Summer,Evening,Email Campaign
CUST_5R6B5J,PROD_69ACF8,TRANS_NOAN4U,1,61.2,Clothing,89,Europe,0.34,8052.17,2022-05-05,2023-12-23,Spring,Morning,Email Campaign
CUST_FNSLPE,PROD_HB7URM,TRANS_HSZ1LS,14,70.03,Clothing,69,Asia,0.18,7753.46,2021-01-28,2023-07-03,Spring,Evening,Email Campaign
CUST_I09NVH,PROD_W6M63B,TRANS_HAY4CA,16,148.44,Electronics,21,South America,0.67,2576.38,2020-09-17,2023-10-03,Spring,Afternoon,Discount
CUST_K74LA4,PROD_JQJR8U,TRANS_X7DG1T,8,69.55,Sports,40,North America,0.29,9981.67,2021-07-05,2023-11-27,Fall,Evening,Loyalty Program
CUST_K0C4EB,PROD_FZCRK3,TRANS_9NCK8N,14,196.52,Electronics,14,Asia,0.28,634.06,2022-06-28,2023-12-25,Summer,Afternoon,Loyalty Program
CUST_5513OT,PROD_EMFX94,TRANS_5C9NNY,13,119.55,Home,67,North America,0.81,9767.68,2020-12-13,2023-08-27,Spring,Evening,Loyalty Program
CUST_G5FOAK,PROD_VI1VD0,TRANS_K2B60V,19,139.69,Clothing,74,Asia,0.12,3192.15,2022-09-28,2023-12-24,Summer,Afternoon,Discount
CUST_AKAU7Q,PROD_5EYOYQ,TRANS_JQUVL1,19,23.93,Electronics,19,South America,0.6,2756.75,2020-01-15,2023-10-31,Fall,Morning,Discount
CUST_RSF4OV,PROD_ZS3N5X,TRANS_SICJ71,15,199.62,Clothing,16,Europe,0.68,8739.02,2020-02-17,2023-08-15,Fall,Afternoon,Email Campaign
CUST_MK4CRG,PROD_WEKLI2,TRANS_K1A0W0,12,193.61,Sports,11,Asia,0.66,4611.61,2022-05-09,2023-03-24,Winter,Evening,Discount
CUST_ZJFP3F,PROD_I9A05Y,TRANS_935R49,11,76.79,Clothing,51,Asia,0.96,9403.63,2022-08-01,2023-10-23,Winter,Afternoon,Loyalty Program
CUST_JXLC5R,PROD_6KMKRP,TRANS_F72UM1,9,103.48,Sports,39,North America,0.84,2255.16,2022-05-31,2023-08-25,Fall,Morning,Discount
CUST_55MMJY,PROD_J52FY8,TRANS_2Z4T1Q,13,116.9,Home,7,Asia,0.81,3272.83,2021-06-20,2023-03-21,Fall,Afternoon,Email Campaign
CUST_9I6KHR,PROD_PHB6KD,TRANS_3PKYRL,19,168.24,Clothing,46,North America,0.92,5016.97,2021-07-02,2023-09-23,Fall,Evening,Discount
CUST_ZD1QLT,PROD_QK2PFX,TRANS_NL8SBG,1,100.08,Home,30,South America,0.38,9443.66,2020-05-04,2023-11-08,Fall,Morning,Loyalty Program
CUST_G2Y83U,PROD_VURIAP,TRANS_YXLAEV,15,109.92,Clothing,7,North America,0.77,205.25,2022-12-27,2023-05-01,Spring,Afternoon,Discount
CUST_31MQE7,PROD_C72OAA,TRANS_CSIFIP,19,129.19,Clothing,23,North America,0.12,6994.89,2021-03-14,2023-03-04,Summer,Afternoon,Discount
CUST_W7A33I,PROD_6XDESZ,TRANS_I5EWZS,3,51.82,Sports,66,North America,0.1,3578.36,2021-01-07,2023-10-08,Summer,Afternoon,Loyalty Program
CUST_WFI86N,PROD_BN3TXP,TRANS_M7TCHD,4,169.75,Sports,77,South America,0.73,9416.86,2021-09-02,2023-05-02,Fall,Evening,Email Campaign
CUST_CYJVVM,PROD_UY3JF1,TRANS_1HAG2O,15,20.65,Clothing,16,North America,0.65,7146.99,2022-05-13,2023-04-21,Spring,Afternoon,Discount
CUST_0GO8H8,PROD_QDNOE5,TRANS_EN6O2F,15,189.86,Sports,52,Asia,0.83,7446.46,2020-01-23,2023-05-20,Summer,Evening,Loyalty Program
CUST_0FFM3M,PROD_FT2BGD,TRANS_M7YV14,11,149.69,Clothing,87,Asia,0.04,5739.17,2020-03-27,2023-03-22,Winter,Afternoon,Loyalty Program
CUST_8O1DA2,PROD_QHPXAI,TRANS_ZVBZ9S,3,91.26,Sports,78,North America,0.22,9479.34,2021-02-05,2023-06-25,Winter,Evening,Discount
CUST_H3SLHS,PROD_W7MY52,TRANS_7UZRO3,12,69.5,Electronics,71,South America,0.81,5598.19,2022-06-20,2023-05-21,Summer,Evening,Loyalty Program
CUST_TYME8G,PROD_WDUPRX,TRANS_142QO6,14,46.34,Electronics,37,Europe,0.24,5245.0,2022-05-20,2023-09-02,Fall,Morning,Loyalty Program
CUST_CUK3BD,PROD_DQF36N,TRANS_1CFKZW,10,52.31,Clothing,9,Asia,0.89,4345.0,2021-11-03,2023-12-29,Spring,Morning,Loyalty Program
CUST_YJJ6K3,PROD_2GE05V,TRANS_VTTAQ1,6,161.75,Electronics,68,Europe,0.33,6790.88,2020-12-25,2023-10-21,Fall,Afternoon,Email Campaign
CUST_Q8BTA0,PROD_N71UXF,TRANS_HVCFCA,16,193.3,Home,88,Europe,0.39,5575.81,2021-02-11,2023-08-31,Spring,Evening,Loyalty Program
CUST_XYLLIY,PROD_5A6C8V,TRANS_CQSQWK,19,28.96,Electronics,24,South America,0.56,7567.08,2020-04-10,2023-10-18,Spring,Evening,Email Campaign
CUST_O7W3MP,PROD_4K5M2I,TRANS_6QPMXR,17,78.6,Clothing,37,South America,0.54,7509.66,2021-07-10,2023-12-02,Fall,Morning,Discount
CUST_9XBZ73,PROD_2EDZO4,TRANS_PSBH7R,7,156.34,Electronics,61,South America,0.77,3798.91,2021-02-16,2023-07-10,Winter,Afternoon,Email Campaign
CUST_R2H482,PROD_4B8AZU,TRANS_VESCQ1,6,191.08,Home,20,Asia,1.0,1047.43,2021-03-23,2023-01-24,Winter,Evening,Email Campaign
CUST_LPNNFI,PROD_DXT6XP,TRANS_U6UOEB,15,164.56,Electronics,88,Europe,0.75,7195.18,2020-06-19,2023-06-08,Summer,Afternoon,Email Campaign
CUST_IB30XV,PROD_69FN4Q,TRANS_AGW4F0,14,162.91,Sports,10,South America,0.96,9162.76,2022-05-05,2023-07-07,Winter,Evening,Discount
CUST_CMKQWO,PROD_UTTMWK,TRANS_8EMP3C,13,129.43,Clothing,61,Europe,0.93,8925.41,2020-03-16,2023-12-09,Spring,Afternoon,Email Campaign
CUST_AXPPMR,PROD_ZDJBKX,TRANS_L0WKF0,7,118.73,Clothing,80,Europe,0.35,6146.44,2020-09-30,2023-03-30,Fall,Evening,Loyalty Program
